SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Label,CLV,Churn_Probability,Revenue_At_Risk
0,51,24.95,1288.0,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No,1272.45,0.013941506296931767,17.739869687530827
1,26,89.15,2277.65,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Yes,2317.9,0.8139132819015442,1886.5695961195895
0,64,99.0,6375.8,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,No,6336.0,0.13380111503358408,847.7638648527887
1,1,24.8,24.8,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,24.8,0.8829756279152032,21.897795572297042
1,61,85.55,5251.75,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,No,5218.55,0.08059204138128429,420.57359755030114
0,15,94.0,1505.45,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,No,1410.0,0.5614229497895935,791.6063592033269
0,64,105.65,6903.1,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,Yes,6761.6,0.3236045744684807,2188.084690726079
0,18,50.3,913.3,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,No,905.4,0.44431389796949033,402.2818032215765
0,57,95.0,5535.8,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,No,5415.0,0.319781946344191,1731.6192394537943
0,14,61.4,815.55,0,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,No,859.6,0.06239485114692782,53.634614045899156
1,18,80.55,1411.65,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,No,1449.8999999999999,0.5292689383976871,767.3870337828064
1,72,78.5,5602.25,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,No,5652.0,0.07049423964745795,398.43344248743233
0,70,114.3,8244.3,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,No,8001.0,0.15454765997143938,1236.5358274314865
0,38,20.05,741.5,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,761.9,0.016914431303867945,12.887105210416987
0,68,62.65,4375.8,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,No,4260.2,0.02371716772808006,101.03987795516666
0,13,80.85,1008.7,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Yes,1051.05,0.7907636558124207,831.1321404416448
1,65,92.7,5968.4,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,No,6025.5,0.08300798765639028,500.16462962357963
0,30,100.45,3096.9,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,No,3013.5,0.5114560342305757,1541.27275915384
0,51,75.2,3901.25,0,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,No,3835.2000000000003,0.0351970040647133,134.98754998898846
0,31,84.75,2613.4,0,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,No,2627.25,0.3360431190132783,882.8692844276354
0,9,89.45,853.1,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Yes,805.0500000000001,0.8275405756061622,666.211540391741
0,72,79.5,5661.7,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,No,5724.0,0.003734275220176315,21.37499136028923
0,10,72.15,794.25,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,Yes,721.5,0.621243669030154,448.2273072052561
0,37,19.8,695.05,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,No,732.6,0.09078406392993267,66.50840523506868
0,2,76.4,160.8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,Yes,152.8,0.6913918156921013,105.64466943775308
0,55,100.9,5552.05,0,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,No,5549.5,0.23522449370338402,1305.3783278069297
0,33,95.3,3275.15,0,True,False,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,No,3144.9,0.3552576548977124,1117.2497988878158
0,46,90.95,4236.6,0,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,No,4183.7,0.13767845546847263,576.0053541434489
0,1,54.5,54.5,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,No,54.5,0.38978153884728073,21.2430938671768
1,20,61.6,1174.35,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,Yes,1232.0,0.23158415002081884,285.3116728256488
0,9,79.9,741.7,1,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,Yes,719.1,0.8439451282674457,606.8809417371202
1,32,96.15,3019.25,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,Yes,3076.8,0.7278019005200312,2239.300887520032
0,19,49.6,962.9,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,No,942.4,0.22607052309333042,213.0488609631546
0,70,65.3,4759.75,1,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,Yes,4571.0,0.3738003955355063,1708.6416079927994
0,61,25.0,1498.35,0,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,No,1525.0,0.003440486507905873,5.246741924556456
0,26,45.45,1233.15,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,No,1181.7,0.2661389837896055,314.4964371441768
0,45,107.75,4882.8,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,No,4848.75,0.6025845831561987,2921.7819975786183
0,62,89.1,5411.65,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,No,5524.2,0.05956933448051101,329.0729175372389
0,1,19.65,19.65,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Yes,19.65,0.6285031744104813,12.350087377165957
0,3,44.75,148.05,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,134.25,0.593241946046463,79.64273125673765
0,41,101.6,3930.55,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,No,4165.599999999999,0.2413910220818024,1005.538441583956
0,67,103.15,6895.5,0,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,No,6911.05,0.10254003913962581,708.659337495911
0,1,84.65,84.65,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,Yes,84.65,0.8957462342414172,75.82491872853598
0,71,95.65,6856.95,0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,No,6791.150000000001,0.09507511950330601,645.6693978148767
0,37,75.1,2658.8,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,No,2778.7,0.14831628918506673,412.1264727585449
0,60,61.35,3766.2,0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,No,3681.0,0.028695880707977,105.62953688606333
1,1,69.55,69.55,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,69.55,0.9316703653318561,64.79767390883059
0,6,19.7,129.55,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,No,118.19999999999999,0.2560678381548806,30.267218469906883
0,13,31.05,347.25,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,403.65000000000003,0.6788358247213658,274.0120806487793
0,11,51.0,581.7,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No,561.0,0.19849266306522748,111.35438397959261
0,7,51.0,354.05,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Yes,357.0,0.2598865260647094,92.77948980510126
0,10,88.85,929.45,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,No,888.5,0.6533648907265059,580.5147054105005
0,34,20.05,679.0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,No,681.7,0.00899775207900197,6.1337675922556425
0,62,65.1,3846.75,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,No,4036.2,0.026023717183878053,105.0369272975686
0,64,70.15,4480.7,0,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,No,4489.6,0.1680447449634718,754.453686988003
0,1,44.35,44.35,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Yes,44.35,0.7978588066747488,35.38503807602511
0,25,20.75,499.4,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,No,518.75,0.008239626976248771,4.27430649392905
0,26,56.05,1553.2,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,No,1457.3,0.0937772597338898,136.6616006101976
0,10,19.95,219.5,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,No,199.5,0.05678815374381427,11.329236671890946
