SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Type,Churn_Label,TenureGroup,ChargeGroup,Revenue,CLV,CLV_Segment,RiskScore,RiskLevel
1,54,110.45,6077.75,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,Two year,No,48+,High,5964.3,5964.3,High Value,1,Low Risk
0,59,68.7,4070.95,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,One year,No,48+,Medium,4053.3,4053.3,High Value,0,Low Risk
1,55,44.85,2479.05,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Month-to-month,No,48+,Medium,2466.75,2466.75,Medium Value,2,Low Risk
1,69,29.8,2134.3,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,One year,No,48+,Low,2056.2000000000003,2056.2000000000003,Medium Value,0,Low Risk
0,66,88.9,6000.1,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,One year,No,48+,High,5867.400000000001,5867.400000000001,High Value,1,Low Risk
0,37,58.75,2203.1,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,One year,No,24-48,Medium,2173.75,2173.75,Medium Value,0,Low Risk
1,9,19.85,183.15,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,One year,No,0-12,Low,178.65,178.65,Low Value,3,Medium Risk
0,69,86.9,6194.1,0,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,Two year,No,48+,High,5996.1,5996.1,High Value,1,Low Risk
0,10,59.65,638.95,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,Month-to-month,No,0-12,Medium,596.5,596.5,Low Value,5,High Risk
0,40,55.25,2139.2,1,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,Yes,24-48,Medium,2210.0,2210.0,Medium Value,2,Low Risk
0,13,66.4,831.75,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,Month-to-month,No,12-24,Medium,863.2,863.2,Medium Value,2,Low Risk
0,6,90.1,521.3,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,High,540.5999999999999,540.5999999999999,Low Value,6,High Risk
0,69,20.15,1337.5,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,Two year,No,48+,Low,1390.35,1390.35,Medium Value,0,Low Risk
1,66,108.1,7181.95,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,One year,No,48+,High,7134.599999999999,7134.599999999999,High Value,1,Low Risk
0,11,53.75,608.0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Month-to-month,Yes,0-12,Medium,591.25,591.25,Low Value,5,High Risk
0,46,56.9,2560.1,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,One year,No,24-48,Medium,2617.4,2617.4,Medium Value,0,Low Risk
0,6,89.3,577.6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Month-to-month,Yes,0-12,High,535.8,535.8,Low Value,6,High Risk
0,56,109.6,5953.0,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,Month-to-month,No,48+,High,6137.599999999999,6137.599999999999,High Value,3,Medium Risk
0,70,25.15,1790.15,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,Two year,No,48+,Low,1760.5,1760.5,Medium Value,0,Low Risk
0,33,79.15,2531.4,0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,One year,No,24-48,High,2611.9500000000003,2611.9500000000003,Medium Value,1,Low Risk
0,72,66.75,4760.3,0,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,Two year,No,48+,Medium,4806.0,4806.0,High Value,0,Low Risk
0,3,95.2,292.85,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,Yes,0-12,High,285.6,285.6,Low Value,6,High Risk
0,19,48.8,953.65,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Month-to-month,No,12-24,Medium,927.1999999999999,927.1999999999999,Medium Value,2,Low Risk
1,5,45.7,198.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Month-to-month,Yes,0-12,Medium,228.5,228.5,Low Value,5,High Risk
0,71,80.7,5705.05,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,Two year,No,48+,High,5729.7,5729.7,High Value,1,Low Risk
0,8,74.5,609.9,1,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,High,596.0,596.0,Low Value,6,High Risk
0,1,20.55,20.55,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,Month-to-month,No,0-12,Low,20.55,20.55,Low Value,5,High Risk
0,1,79.65,79.65,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,High,79.65,79.65,Low Value,6,High Risk
0,61,115.1,6993.65,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,One year,No,48+,High,7021.099999999999,7021.099999999999,High Value,1,Low Risk
0,71,59.7,4122.65,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,Two year,No,48+,Medium,4238.7,4238.7,High Value,0,Low Risk
0,68,86.45,5762.95,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,One year,No,48+,High,5878.6,5878.6,High Value,1,Low Risk
0,46,33.7,1537.85,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,One year,No,24-48,Low,1550.2,1550.2,Medium Value,0,Low Risk
0,33,80.1,2603.3,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,One year,No,24-48,High,2643.2999999999997,2643.2999999999997,Medium Value,1,Low Risk
0,53,104.05,5566.4,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,Two year,No,48+,High,5514.65,5514.65,High Value,1,Low Risk
1,50,108.75,5431.9,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,Month-to-month,No,48+,High,5437.5,5437.5,High Value,3,Medium Risk
0,57,41.1,2258.25,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,One year,No,48+,Medium,2342.7000000000003,2342.7000000000003,Medium Value,0,Low Risk
0,54,20.35,1092.35,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,Two year,No,48+,Low,1098.9,1098.9,Medium Value,0,Low Risk
1,60,105.9,6401.25,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,48+,High,6354.0,6354.0,High Value,3,Medium Risk
1,28,101.3,2812.2,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,Month-to-month,Yes,24-48,High,2836.4,2836.4,High Value,3,Medium Risk
0,1,80.05,80.05,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,Month-to-month,Yes,0-12,High,80.05,80.05,Low Value,6,High Risk
0,29,89.2,2698.35,1,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,Yes,24-48,High,2586.8,2586.8,Medium Value,3,Medium Risk
0,10,65.5,616.9,0,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,Month-to-month,No,0-12,Medium,655.0,655.0,Low Value,5,High Risk
0,43,40.45,1912.85,0,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,24-48,Medium,1739.3500000000001,1739.3500000000001,Medium Value,2,Low Risk
1,13,70.45,849.1,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Month-to-month,No,12-24,High,915.85,915.85,Medium Value,3,Medium Risk
0,43,78.8,3460.3,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,Two year,No,24-48,High,3388.4,3388.4,High Value,1,Low Risk
0,19,83.65,1465.75,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,Yes,12-24,High,1589.3500000000001,1589.3500000000001,Medium Value,3,Medium Risk
0,1,90.1,90.1,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,0-12,High,90.1,90.1,Low Value,6,High Risk
0,69,82.45,5555.3,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,Two year,No,48+,High,5689.05,5689.05,High Value,1,Low Risk
0,61,20.25,1278.8,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,Two year,No,48+,Low,1235.25,1235.25,Medium Value,0,Low Risk
0,43,66.25,2907.35,0,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Month-to-month,No,24-48,Medium,2848.75,2848.75,High Value,2,Low Risk
0,6,19.5,146.3,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,Month-to-month,Yes,0-12,Low,117.0,117.0,Low Value,5,High Risk
0,1,51.25,51.25,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Month-to-month,Yes,0-12,Medium,51.25,51.25,Low Value,5,High Risk
0,56,89.7,4952.95,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,Month-to-month,No,48+,High,5023.2,5023.2,High Value,3,Medium Risk
0,70,64.55,4504.9,0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,Two year,No,48+,Medium,4518.5,4518.5,High Value,0,Low Risk
0,1,45.6,45.6,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,Medium,45.6,45.6,Low Value,5,High Risk
0,49,93.65,4520.15,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,One year,No,48+,High,4588.85,4588.85,High Value,1,Low Risk
0,6,49.65,267.35,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Month-to-month,Yes,0-12,Medium,297.9,297.9,Low Value,5,High Risk
0,32,73.6,2316.85,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,Two year,No,24-48,High,2355.2,2355.2,Medium Value,1,Low Risk
1,72,109.75,8075.35,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,Two year,No,48+,High,7902.0,7902.0,High Value,1,Low Risk
0,37,61.45,2302.35,0,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,Two year,No,24-48,Medium,2273.65,2273.65,Medium Value,0,Low Risk
0,69,106.4,7251.9,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,One year,No,48+,High,7341.6,7341.6,High Value,1,Low Risk
0,26,81.9,2078.55,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,Month-to-month,No,24-48,High,2129.4,2129.4,Medium Value,3,Medium Risk
